time(s)	cellId	rnti	lcid	packetSize
0.441	1	3	3	4595
0.441	1	2	3	4595
0.441	1	1	3	4595
0.442	1	7	3	5051
0.442	1	6	3	2102
0.442	1	5	3	2190
0.442	1	4	3	1532
0.442	1	3	3	1532
0.442	1	2	3	1532
0.442	1	1	3	1532
0.442	3	22	3	155
0.442	3	21	3	4027
0.442	3	20	3	4027
0.442	3	19	3	638
0.442	3	18	3	4027
0.442	3	12	3	4027
0.442	3	11	3	2846
0.442	3	10	3	4027
0.442	3	9	3	1401
0.442	3	8	3	4027
0.442	3	7	3	4027
0.442	3	6	3	3722
0.443	3	22	3	155
0.443	3	21	3	4027
0.443	3	20	3	4027
0.443	3	19	3	638
0.443	3	18	3	4027
0.443	3	12	3	4027
0.443	3	11	3	2846
0.443	3	10	3	4027
0.443	3	9	3	3722
0.443	3	8	3	4027
0.443	3	7	3	4027
0.443	3	6	3	3722
0.444	1	7	3	3064
0.444	1	6	3	3064
0.444	1	5	3	3064
0.444	1	4	3	3064
0.444	1	3	3	3064
0.444	1	2	3	3064
0.444	1	1	3	3064
0.445	1	7	3	1532
0.445	1	6	3	1532
0.445	1	5	3	1532
0.445	1	4	3	1532
0.445	1	3	3	1532
0.445	1	2	3	1532
0.445	1	1	3	1532
0.446	1	7	3	1532
0.446	1	6	3	1532
0.446	1	5	3	1532
0.446	1	4	3	1532
0.446	1	3	3	1532
0.446	1	2	3	1532
0.446	1	1	3	1532
0.447	3	22	3	155
0.447	3	21	3	4027
0.447	3	20	3	4027
0.447	3	19	3	1749
0.447	3	18	3	4027
0.447	3	12	3	4027
0.447	3	11	3	1078
0.447	3	10	3	4027
0.447	3	9	3	2406
0.447	3	8	3	4027
0.447	3	7	3	4027
0.448	1	7	3	3064
0.448	1	6	3	3064
0.448	1	5	3	3064
0.448	1	4	3	3064
0.448	1	3	3	3064
0.448	1	2	3	3064
0.448	1	1	3	3064
0.449	1	7	3	1532
0.449	1	6	3	1532
0.449	1	5	3	1532
0.449	1	4	3	1532
0.449	1	3	3	1532
0.449	1	2	3	1532
0.449	1	1	3	1532
0.449	3	22	3	2846
0.449	3	21	3	4027
0.449	3	20	3	4027
0.449	3	19	3	1078
0.449	3	18	3	4027
0.449	3	12	3	4027
0.449	3	11	3	2846
0.449	3	10	3	4027
0.449	3	9	3	1401
0.449	3	8	3	4027
0.449	3	7	3	4027
0.449	3	6	3	3282
0.45	3	22	3	2846
0.45	3	21	3	4027
0.45	3	20	3	4027
0.45	3	19	3	1749
0.45	3	18	3	4027
0.45	3	12	3	4027
0.45	3	11	3	2846
0.45	3	10	3	4027
0.45	3	9	3	1401
0.45	3	8	3	4027
0.45	3	7	3	4027
0.45	3	6	3	3282
0.451	3	22	3	2846
0.451	3	21	3	2850
0.451	3	20	3	2850
0.451	3	19	3	1969
0.451	3	18	3	2850
0.451	3	12	3	2850
0.451	3	11	3	2846
0.451	3	10	3	2850
0.451	3	9	3	1401
0.451	3	8	3	2850
0.451	3	7	3	2850
0.451	3	6	3	3282
0.452	1	7	3	1401
0.452	1	6	3	4027
0.452	1	5	3	3939
0.452	1	4	3	4595
0.452	1	3	3	4595
0.452	1	2	3	4595
0.452	1	1	3	4595
0.453	1	7	3	4728
0.453	1	6	3	2102
0.453	1	5	3	2190
0.453	1	4	3	1532
0.453	1	3	3	1532
0.453	1	2	3	1532
0.453	1	1	3	1532
0.453	3	22	3	2846
0.453	3	21	3	3064
0.453	3	20	3	3064
0.453	3	19	3	1078
0.453	3	18	3	3064
0.453	3	12	3	3064
0.453	3	11	3	2846
0.453	3	10	3	3064
0.453	3	9	3	1401
0.453	3	8	3	3064
0.453	3	7	3	3064
0.455	1	7	3	3064
0.455	1	6	3	3064
0.455	1	5	3	3064
0.455	1	4	3	3064
0.455	1	3	3	3064
0.455	1	2	3	3064
0.455	1	1	3	3064
0.456	1	7	3	1532
0.456	1	6	3	1532
0.456	1	5	3	1532
0.456	1	4	3	1532
0.456	1	3	3	1532
0.456	1	2	3	1532
0.456	1	1	3	1532
0.457	3	22	3	2846
0.457	3	21	3	4027
0.457	3	20	3	4027
0.457	3	19	3	873
0.457	3	18	3	4027
0.457	3	12	3	4027
0.457	3	11	3	2846
0.457	3	10	3	4027
0.457	3	9	3	1401
0.457	3	8	3	4027
0.457	3	7	3	4027
0.459	1	7	3	1401
0.459	1	6	3	4027
0.459	1	5	3	3939
0.459	1	4	3	4595
0.459	1	3	3	4595
0.459	1	2	3	4595
0.459	1	1	3	3939
0.46	1	7	3	4728
0.46	1	6	3	2102
0.46	1	5	3	2190
0.46	1	4	3	1532
0.46	1	3	3	1532
0.46	1	2	3	1532
0.46	1	1	3	2190
0.46	3	22	3	433
0.46	3	21	3	4027
0.46	3	20	3	4027
0.46	3	19	3	1749
0.46	3	18	3	4027
0.46	3	12	3	4027
0.46	3	11	3	3282
0.46	3	10	3	4027
0.46	3	9	3	1401
0.46	3	8	3	3722
0.46	3	7	3	4027
0.46	3	6	3	3282
0.461	3	22	3	433
0.461	3	21	3	4027
0.461	3	20	3	4027
0.461	3	19	3	1401
0.461	3	18	3	4027
0.461	3	12	3	4027
0.461	3	11	3	3282
0.461	3	10	3	4027
0.461	3	9	3	1401
0.461	3	8	3	3722
0.461	3	7	3	4027
0.461	3	6	3	3282
0.462	1	7	3	3064
0.462	1	6	3	3064
0.462	1	5	3	3064
0.462	1	4	3	3064
0.462	1	3	3	3064
0.462	1	2	3	3064
0.462	1	1	3	3064
0.462	3	22	3	433
0.462	3	21	3	1710
0.462	3	20	3	1710
0.462	3	19	3	2846
0.462	3	18	3	1710
0.462	3	12	3	1710
0.462	3	11	3	3282
0.462	3	10	3	1710
0.462	3	9	3	1401
0.462	3	8	3	2320
0.462	3	7	3	1710
0.462	3	6	3	3282
0.463	1	7	3	1532
0.463	1	6	3	1532
0.463	1	5	3	1532
0.463	1	4	3	1532
0.463	1	3	3	1532
0.463	1	2	3	1532
0.463	1	1	3	1532
0.464	1	7	3	1532
0.464	1	6	3	1532
0.464	1	5	3	1532
0.464	1	4	3	1532
0.464	1	3	3	1532
0.464	1	2	3	1532
0.464	1	1	3	1532
0.466	1	7	3	3064
0.466	1	6	3	3064
0.466	1	5	3	3064
0.466	1	4	3	3064
0.466	1	3	3	3064
0.466	1	2	3	3064
0.466	1	1	3	3064
0.467	1	7	3	1532
0.467	1	6	3	1532
0.467	1	5	3	1532
0.467	1	4	3	1532
0.467	1	3	3	1532
0.467	1	2	3	1532
0.467	1	1	3	1532
0.468	3	22	3	155
0.468	3	21	3	4027
0.468	3	20	3	4027
0.468	3	19	3	873
0.468	3	18	3	4027
0.468	3	12	3	4027
0.468	3	11	3	3282
0.468	3	10	3	4027
0.468	3	9	3	1401
0.468	3	8	3	3722
0.468	3	7	3	4027
0.468	3	6	3	4027
0.469	3	22	3	3722
0.469	3	21	3	4027
0.469	3	20	3	4027
0.469	3	19	3	873
0.469	3	18	3	4027
0.469	3	12	3	4027
0.469	3	11	3	3282
0.469	3	10	3	4027
0.469	3	9	3	1401
0.469	3	8	3	3722
0.469	3	7	3	4027
0.469	3	6	3	4027
0.47	1	7	3	1401
0.47	1	6	3	4027
0.47	1	5	3	4595
0.47	1	4	3	4595
0.47	1	3	3	4595
0.47	1	2	3	4595
0.47	1	1	3	4595
0.471	1	7	3	4728
0.471	1	6	3	2102
0.471	1	5	3	1532
0.471	1	4	3	1532
0.471	1	3	3	1532
0.471	1	2	3	1532
0.471	1	1	3	1532
0.471	3	22	3	433
0.471	3	21	3	4027
0.471	3	20	3	4027
0.471	3	19	3	873
0.471	3	18	3	4027
0.471	3	12	3	4027
0.471	3	11	3	3282
0.471	3	10	3	4027
0.471	3	9	3	1401
0.471	3	8	3	3722
0.471	3	7	3	4027
0.473	1	7	3	3064
0.473	1	6	3	3064
0.473	1	5	3	3064
0.473	1	4	3	3064
0.473	1	3	3	3064
0.473	1	2	3	3064
0.473	1	1	3	3064
0.474	1	7	3	1532
0.474	1	6	3	1532
0.474	1	5	3	1532
0.474	1	4	3	1532
0.474	1	3	3	1532
0.474	1	2	3	1532
0.474	1	1	3	1532
0.475	3	22	3	2846
0.475	3	21	3	4027
0.475	3	20	3	4027
0.475	3	19	3	1078
0.475	3	18	3	4027
0.475	3	12	3	4027
0.475	3	11	3	3282
0.475	3	10	3	4027
0.475	3	9	3	1401
0.475	3	8	3	3722
0.475	3	7	3	4027
0.475	3	6	3	2846
0.477	1	7	3	1749
0.477	1	6	3	4027
0.477	1	5	3	3939
0.477	1	4	3	4595
0.477	1	3	3	4595
0.477	1	2	3	4595
0.477	1	1	3	4595
0.478	1	7	3	4380
0.478	1	6	3	2102
0.478	1	5	3	2190
0.478	1	4	3	1532
0.478	1	3	3	1532
0.478	1	2	3	1532
0.478	1	1	3	1532
0.478	3	22	3	155
0.478	3	21	3	4027
0.478	3	20	3	4027
0.478	3	19	3	1401
0.478	3	18	3	4027
0.478	3	12	3	4027
0.478	3	11	3	3282
0.478	3	10	3	4027
0.478	3	9	3	1401
0.478	3	8	3	3722
0.478	3	7	3	4027
0.478	3	6	3	2846
0.479	3	22	3	155
0.479	3	21	3	4027
0.479	3	20	3	4027
0.479	3	19	3	1401
0.479	3	18	3	4027
0.479	3	12	3	4027
0.479	3	11	3	3282
0.479	3	10	3	4027
0.479	3	9	3	1401
0.479	3	8	3	3722
0.479	3	7	3	4027
0.48	1	7	3	3064
0.48	1	6	3	3064
0.48	1	5	3	3064
0.48	1	4	3	3064
0.48	1	3	3	3064
0.48	1	2	3	3064
0.48	1	1	3	3064
0.481	1	7	3	1532
0.481	1	6	3	1532
0.481	1	5	3	1532
0.481	1	4	3	1532
0.481	1	3	3	1532
0.481	1	2	3	1532
0.481	1	1	3	1532
0.482	1	7	3	1532
0.482	1	6	3	1532
0.482	1	5	3	1532
0.482	1	4	3	1532
0.482	1	3	3	1532
0.482	1	2	3	1532
0.482	1	1	3	1532
0.482	3	22	3	111
0.482	3	21	3	4027
0.482	3	20	3	4027
0.482	3	19	3	873
0.482	3	18	3	4027
0.482	3	12	3	4027
0.482	3	11	3	2846
0.482	3	10	3	4027
0.482	3	9	3	1401
0.482	3	8	3	3722
0.482	3	7	3	4027
0.484	1	7	3	3064
0.484	1	6	3	3064
0.484	1	5	3	3064
0.484	1	4	3	3064
0.484	1	3	3	3064
0.484	1	2	3	3064
0.484	1	1	3	3064
0.485	1	7	3	1532
0.485	1	6	3	1532
0.485	1	5	3	1532
0.485	1	4	3	1532
0.485	1	3	3	1532
0.485	1	2	3	1532
0.485	1	1	3	1532
0.485	3	22	3	2846
0.485	3	21	3	4027
0.485	3	20	3	4027
0.485	3	19	3	873
0.485	3	18	3	4027
0.485	3	12	3	4027
0.485	3	11	3	2846
0.485	3	10	3	4027
0.485	3	9	3	1401
0.485	3	8	3	3722
0.485	3	7	3	4027
0.485	3	6	3	3722
0.486	3	22	3	2846
0.486	3	21	3	4027
0.486	3	20	3	4027
0.486	3	19	3	1969
0.486	3	18	3	4027
0.486	3	12	3	4027
0.486	3	11	3	2846
0.486	3	10	3	4027
0.486	3	9	3	1401
0.486	3	8	3	3722
0.486	3	7	3	4027
0.486	3	6	3	3722
0.487	3	22	3	4027
0.487	3	21	3	2066
0.487	3	20	3	2066
0.487	3	19	3	1969
0.487	3	18	3	2066
0.487	3	12	3	2066
0.487	3	11	3	2846
0.487	3	10	3	2066
0.487	3	9	3	1401
0.487	3	8	3	3722
0.487	3	7	3	2066
0.487	3	6	3	3722
0.488	1	7	3	1401
0.488	1	6	3	4027
0.488	1	5	3	3939
0.488	1	4	3	4595
0.488	1	3	3	4595
0.488	1	2	3	4595
0.488	1	1	3	4595
0.488	3	22	3	155
0.488	3	21	3	1532
0.488	3	20	3	1532
0.488	3	19	3	638
0.488	3	18	3	1532
0.488	3	12	3	1532
0.488	3	11	3	2846
0.488	3	10	3	1532
0.488	3	9	3	1401
0.488	3	8	3	2622
0.488	3	7	3	1532
0.489	1	7	3	4728
0.489	1	6	3	2102
0.489	1	5	3	2190
0.489	1	4	3	1532
0.489	1	3	3	1532
0.489	1	2	3	1532
0.489	1	1	3	1532
0.489	3	22	3	155
0.489	3	21	3	1532
0.489	3	20	3	1532
0.489	3	19	3	1078
0.489	3	18	3	1532
0.489	3	12	3	1532
0.489	3	11	3	1749
0.489	3	10	3	1532
0.489	3	9	3	1401
0.489	3	8	3	1532
0.489	3	7	3	1532
0.489	3	6	3	3722
0.491	1	7	3	3064
0.491	1	6	3	3064
0.491	1	5	3	3064
0.491	1	4	3	3064
0.491	1	3	3	3064
0.491	1	2	3	3064
0.491	1	1	3	3064
0.492	1	7	3	1532
0.492	1	6	3	1532
0.492	1	5	3	1532
0.492	1	4	3	1532
0.492	1	3	3	1532
0.492	1	2	3	1532
0.492	1	1	3	1532
0.493	3	22	3	2846
0.493	3	21	3	4027
0.493	3	20	3	4027
0.493	3	19	3	873
0.493	3	18	3	4027
0.493	3	12	3	4027
0.493	3	11	3	3282
0.493	3	10	3	3722
0.493	3	9	3	1401
0.493	3	8	3	3722
0.493	3	7	3	4027
0.493	3	6	3	2846
0.495	1	7	3	1401
0.495	1	6	3	4027
0.495	1	5	3	4595
0.495	1	4	3	4595
0.495	1	3	3	4595
0.495	1	2	3	4595
0.495	1	1	3	4595
0.496	1	7	3	4728
0.496	1	6	3	2102
0.496	1	5	3	1532
0.496	1	4	3	1532
0.496	1	3	3	1532
0.496	1	2	3	1532
0.496	1	1	3	1532
0.496	3	22	3	433
0.496	3	21	3	4027
0.496	3	20	3	4027
0.496	3	19	3	1401
0.496	3	18	3	4027
0.496	3	12	3	4027
0.496	3	11	3	3282
0.496	3	10	3	3722
0.496	3	9	3	1401
0.496	3	8	3	3722
0.496	3	7	3	4027
0.496	3	6	3	3722
0.497	3	22	3	433
0.497	3	21	3	4027
0.497	3	20	3	4027
0.497	3	19	3	1749
0.497	3	18	3	4027
0.497	3	12	3	4027
0.497	3	11	3	3282
0.497	3	10	3	3722
0.497	3	9	3	1401
0.497	3	8	3	3722
0.497	3	7	3	4027
0.497	3	6	3	3282
0.498	1	7	3	3064
0.498	1	6	3	3064
0.498	1	5	3	3064
0.498	1	4	3	3064
0.498	1	3	3	3064
0.498	1	2	3	3064
0.498	1	1	3	3064
0.498	3	22	3	3282
0.498	3	21	3	1710
0.498	3	20	3	1710
0.498	3	19	3	1078
0.498	3	18	3	1710
0.498	3	12	3	1710
0.498	3	11	3	3282
0.498	3	10	3	2625
0.498	3	9	3	1401
0.498	3	8	3	2625
0.498	3	7	3	1710
0.498	3	6	3	3722
0.499	1	7	3	1532
0.499	1	6	3	1532
0.499	1	5	3	1532
0.499	1	4	3	1532
0.499	1	3	3	1532
0.499	1	2	3	1532
0.499	1	1	3	1532
0.499	3	22	3	2846
0.499	3	21	3	1532
0.499	3	20	3	1532
0.499	3	19	3	1078
0.499	3	18	3	1532
0.499	3	12	3	1532
0.499	3	11	3	3282
0.499	3	10	3	1532
0.499	3	9	3	1401
0.499	3	8	3	1532
0.499	3	7	3	1532
0.5	3	22	3	2846
0.5	3	21	3	1532
0.5	3	20	3	1532
0.5	3	19	3	1749
0.5	3	18	3	1532
0.5	3	12	3	1532
0.5	3	11	3	3282
0.5	3	10	3	1532
0.5	3	9	3	1401
0.5	3	8	3	1532
0.5	3	7	3	1532
0.5	3	6	3	4027
0.502	1	7	3	1401
0.502	1	6	3	4027
0.502	1	5	3	3939
0.502	1	4	3	4595
0.502	1	3	3	4595
0.502	1	2	3	4595
0.502	1	1	3	4595
0.503	1	7	3	4728
0.503	1	6	3	2102
0.503	1	5	3	2190
0.503	1	4	3	1532
0.503	1	3	3	1532
0.503	1	2	3	1532
0.503	1	1	3	1532
0.505	1	7	3	3064
0.505	1	6	3	3064
0.505	1	5	3	3064
0.505	1	4	3	3064
0.505	1	3	3	3064
0.505	1	2	3	3064
0.505	1	1	3	3064
0.506	1	7	3	1532
0.506	1	6	3	1532
0.506	1	5	3	1532
0.506	1	4	3	1532
0.506	1	3	3	1532
0.506	1	2	3	1532
0.506	1	1	3	1532
0.507	1	7	3	1532
0.507	1	6	3	1532
0.507	1	5	3	1532
0.507	1	4	3	1532
0.507	1	3	3	1532
0.507	1	2	3	1532
0.507	1	1	3	1532
0.507	3	22	3	111
0.507	3	21	3	4027
0.507	3	20	3	4027
0.507	3	19	3	1078
0.507	3	18	3	4027
0.507	3	12	3	4027
0.507	3	11	3	3282
0.507	3	10	3	4027
0.507	3	9	3	1401
