% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	1	1	1	3	618	1052548	534	1011503	0.0046967	0.00366902	0.00224286	0.0199571	1894.2	1390.06	111	4027	
0	0.25	1	2	2	3	695	1269073	673	1213100	0.00578021	0.00463176	0.00224286	0.0200286	1802.53	1562.85	111	4027	
0	0.25	1	3	3	3	523	824332	464	774007	0.00555474	0.00388294	0.00224286	0.0180286	1668.12	1580.08	111	8057	
0	0.25	1	4	4	3	604	1533788	600	1517680	0.0046363	0.00291204	0.00224286	0.0174571	2529.47	1316.67	111	4027	
0	0.25	1	5	5	3	512	618549	377	566790	0.0054092	0.00411952	0.00224286	0.0200286	1503.42	1339.02	31	4027	
0	0.25	1	6	6	3	588	1296272	555	1267201	0.00490102	0.00300949	0.00224286	0.0190286	2283.25	1282.9	111	4027	
0	0.25	1	7	7	3	666	1178232	617	1115054	0.00491801	0.00388499	0.00224286	0.0200286	1807.22	1721.27	111	8085	
0	0.25	1	8	8	3	601	931112	386	841985	0.00429948	0.00350795	0.00224286	0.0180286	2181.31	1411.23	111	4027	
0	0.25	1	9	9	3	672	1634070	657	1580446	0.00362978	0.00267912	0.00224286	0.0194571	2405.55	1493.12	111	4027	
0	0.25	1	10	10	3	599	1137923	434	1054703	0.00475799	0.00411724	0.00224286	0.0200286	2430.19	1359.07	109	4027	
0	0.25	1	11	11	3	625	890019	469	804334	0.00582113	0.00464893	0.00224286	0.0190286	1715	1349.14	111	4027	
0	0.25	1	12	12	3	654	1060001	564	1002319	0.00558606	0.00476592	0.00224286	0.0210286	1777.16	1309.85	111	4027	
0	0.25	1	13	21	3	750	1616388	739	1584974	0.00413624	0.00304897	0.00224286	0.0210286	2144.76	1381.88	111	4027	
0	0.25	1	14	22	3	704	840568	663	792245	0.00561217	0.00447267	0.00224286	0.0236	1194.94	1267.91	111	5255	
0	0.25	1	15	23	3	747	1105521	627	1018209	0.00575185	0.00474948	0.00224286	0.0240286	1623.94	1396.32	111	4027	
0	0.25	1	16	24	3	679	2008807	662	1976694	0.00342304	0.00207239	0.00224286	0.0180286	2985.94	1243.4	111	4027	
0	0.25	1	17	25	3	773	1309325	724	1259347	0.00563512	0.00364183	0.00224286	0.0200286	1739.43	1486.44	109	4027	
0	0.25	1	18	26	3	647	1893691	629	1863604	0.0036486	0.00254568	0.00224286	0.0180286	2962.8	1303.01	111	4027	
0	0.25	1	19	27	3	679	1341862	550	1263598	0.00487168	0.003468	0.00231428	0.0180286	2297.45	1433.35	111	4027	
0	0.25	1	20	28	3	180	367650	174	343488	0.00416403	0.00322578	0.00231428	0.0175286	1974.07	1530.9	111	4027	
