% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	1	1	1	3	4400	4637600	1015	1069810	3.97884	0.243599	3.57496	4.41096	1054	0	1054	1054	
0	0.25	1	2	2	3	4400	4637600	171	180234	4.41927	0.00318409	4.41081	4.42495	1054	0	1054	1054	
0	0.25	1	3	3	3	4400	4637600	1023	1078242	3.97539	0.24528	3.56774	4.41067	1054	0	1054	1054	
0	0.25	1	4	4	3	4400	4637600	897	945438	4.03874	0.20886	3.6936	4.41052	1054	0	1054	1054	
0	0.25	1	5	5	3	4400	4637600	511	538594	4.23116	0.0976456	4.07945	4.41045	1054	0	1054	1054	
0	0.25	1	6	6	3	4400	4637600	511	538594	4.23108	0.0976456	4.07938	4.41038	1054	0	1054	1054	
0	0.25	1	7	7	3	4400	4637600	511	538594	4.23101	0.0976456	4.07931	4.41031	1054	0	1054	1054	
0	0.25	1	8	8	3	4400	4637600	511	538594	4.23094	0.0976456	4.07923	4.41023	1054	0	1054	1054	
0	0.25	1	9	9	3	4400	4637600	4400	4637600	0.00573484	0.00227435	0.00401973	0.0170197	1054	0	1054	1054	
0	0.25	1	10	10	3	4400	4637600	4400	4637600	0.00470879	0.00140982	0.00394743	0.00994743	1054	0	1054	1054	
0	0.25	1	11	11	3	4400	4637600	4400	4637600	0.00463649	0.00140982	0.00387512	0.00987512	1054	0	1054	1054	
0	0.25	1	12	12	3	4400	4637600	4400	4637600	0.00456418	0.00140982	0.00380282	0.00980282	1054	0	1054	1054	
0	0.25	1	13	21	3	4400	4637600	4400	4637600	0.00495248	0.00200432	0.00373052	0.0140162	1054	0	1054	1054	
0	0.25	1	14	22	3	4400	4637600	4400	4637600	0.00441958	0.00140982	0.00365821	0.00965821	1054	0	1054	1054	
0	0.25	1	15	23	3	4400	4637600	4400	4637600	0.00434727	0.00140982	0.00358591	0.00958591	1054	0	1054	1054	
0	0.25	1	16	24	3	4400	4637600	4400	4637600	0.00557515	0.00286568	0.00351361	0.0170136	1054	0	1054	1054	
0	0.25	1	17	25	3	4400	4637600	4400	4637600	0.00420267	0.00140982	0.00344131	0.00944131	1054	0	1054	1054	
0	0.25	1	18	26	3	4400	4637600	4400	4637600	0.00500009	0.00246732	0.003369	0.0149404	1054	0	1054	1054	
0	0.25	1	19	27	3	4400	4637600	4400	4637600	0.0040665	0.00141795	0.0032967	0.0092967	1054	0	1054	1054	
0	0.25	1	20	28	3	4400	4637600	4400	4637600	0.00442229	0.00202791	0.0032244	0.0140101	1054	0	1054	1054	
