% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	1	2	1	3	32	153221	32	153221	0.00411338	0.002105	0.00295714	0.00802856	4788.16	2858.8	228	12088	
0	0.25	1	3	2	3	25	153205	25	153205	0.00287142	2.91604e-05	0.00281428	0.00288571	6128.2	3393.04	228	8057	
0	0.25	3	4	1	3	53	153274	53	153274	0.00300835	4.72501e-05	0.00274285	0.00302856	2891.96	2756.49	228	7706	
0	0.25	3	5	2	3	26	153208	26	153208	0.00288296	2.45843e-05	0.00281428	0.00295714	5892.62	3413.24	111	8057	
0	0.25	3	6	3	3	28	153211	28	153211	0.00275816	4.49954e-05	0.00267142	0.00288571	5471.82	3274.09	111	8057	
0	0.25	3	7	4	3	35	153228	35	153228	0.00269183	0.000106187	0.0026	0.00288571	4377.94	2624.03	111	8057	
0	0.25	3	8	5	3	39	153230	39	153230	0.00301941	0.00146038	0.00252857	0.00802856	3928.97	3196.59	111	14652	
0	0.25	3	9	6	3	59	153278	59	153278	0.00363995	0.0025754	0.00245714	0.0130286	2597.93	1563.14	111	4027	
0	0.25	3	10	7	3	44	153248	44	153248	0.00295714	0	0.00295714	0.00295714	3482.91	1357	111	4027	
0	0.25	3	11	8	3	46	153249	46	153249	0.00298353	0.000763296	0.00252857	0.00802856	3331.5	1311.12	111	4027	
0	0.25	3	12	9	3	84	153349	84	153349	0.00307789	0.00150937	0.00238571	0.00802856	1825.58	1194.45	111	6358	
0	0.25	3	13	10	3	45	153250	45	153250	0.00320476	0.00151871	0.00245714	0.00802856	3405.56	1394.47	111	4027	
0	0.25	1	14	3	3	25	153205	25	153205	0.00272857	2.91604e-05	0.00267142	0.00274285	6128.2	3388.27	228	8057	
0	0.25	3	15	11	3	55	153269	55	153269	0.0046961	0.00263319	0.00238571	0.00802856	2786.71	1138.54	111	4027	
0	0.25	1	16	4	3	25	153205	25	153205	0.00258571	2.91604e-05	0.00252857	0.0026	6128.2	3393.04	228	8057	
0	0.25	1	17	5	3	36	153229	36	153229	0.00258214	0.000221558	0.00238571	0.00302856	4256.36	3051.48	111	11824	
0	0.25	1	18	6	3	32	153219	32	153219	0.00237678	0.000120003	0.00231428	0.0026	4788.09	3867.22	111	12088	
0	0.25	3	19	12	3	44	153248	44	153248	0.0026	0	0.0026	0.0026	3482.91	1357	111	4027	
0	0.25	1	20	7	3	38	153237	38	153237	0.00337631	0.00224088	0.00224286	0.00802856	4032.55	5199.1	111	20264	
0	0.25	3	21	18	3	44	153248	44	153248	0.00252857	0	0.00252857	0.00252857	3482.91	1357	111	4027	
0	0.25	3	22	19	3	80	153332	80	153332	0.00588749	0.00308528	0.00231428	0.0130286	1916.65	1726.9	111	11167	
0	0.25	3	23	20	3	44	153248	44	153248	0.00238571	0	0.00238571	0.00238571	3482.91	1357	111	4027	
0	0.25	3	24	21	3	44	153248	44	153248	0.00231428	0	0.00231428	0.00231428	3482.91	1357	111	4027	
0	0.25	3	25	22	3	74	153308	74	153308	0.00300154	0.00230922	0.00224286	0.0130286	2071.73	1713.25	111	4027	
